Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kareem Abdul-Jabbar*\abdulka01,C,35,LAL,79,79,32.3,9.1,15.5,0.588,0,0,0,9.1,15.5,0.589,0.588,3.5,4.7,0.749,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8
2,Alvan Adams\adamsal01,C,28,PHO,80,75,30.6,6,12.3,0.486,0,0,0.333,6,12.2,0.487,0.487,2.3,2.7,0.829,2,4.8,6.9,4.7,1.4,0.9,3,3.6,14.2
3,Mark Aguirre\aguirma01,SF,23,DAL,81,75,34.4,9.5,19.6,0.483,0.2,0.9,0.211,9.3,18.7,0.496,0.488,5.3,7.3,0.728,2.4,3.9,6.3,4.1,1,0.3,3.2,3,24.4
4,Danny Ainge\aingeda01,SG,23,BOS,80,76,25.6,4.5,9,0.496,0.1,0.4,0.172,4.4,8.6,0.509,0.499,0.9,1.2,0.742,1,1.6,2.7,3.1,1.4,0.1,1.2,3.2,9.9
5,Dwight Anderson\anderdw01,PG,22,DEN,5,0,6.6,1.4,2.8,0.5,0,0,,1.4,2.8,0.5,0.5,1.4,2,0.7,0,0.4,0.4,0.6,0.2,0,1,1.4,4.2
6,J.J. Anderson\anderjj01,SF,22,TOT,65,2,18.5,2.9,5.8,0.501,0,0.1,0,2.9,5.8,0.507,0.501,1.5,2.7,0.571,1.8,2.7,4.5,1,1,0.3,1.2,2.4,7.4
6,J.J. Anderson\anderjj01,SF,22,PHI,13,0,3.7,0.6,1.7,0.364,0,0.1,0,0.6,1.6,0.381,0.364,0.1,0.2,0.333,0.3,0.6,0.9,0.1,0.1,0,0.4,0.5,1.3
6,J.J. Anderson\anderjj01,SF,22,UTA,52,2,22.2,3.5,6.9,0.51,0,0.1,0,3.5,6.8,0.514,0.51,1.9,3.3,0.576,2.2,3.2,5.4,1.3,1.2,0.4,1.4,2.8,8.9
7,Richard Anderson\anderri01,C,22,SDC,78,5,16.3,2.2,5.5,0.404,0.1,0.2,0.368,2.1,5.3,0.405,0.412,0.6,0.9,0.696,1.4,2.1,3.5,1.5,0.7,0.3,1.2,2.2,5.2
8,Tiny Archibald*\architi01,PG,34,BOS,66,19,27.4,3.6,8.4,0.425,0.1,0.4,0.208,3.5,8,0.435,0.429,3.3,4.5,0.743,0.4,1,1.4,6.2,0.6,0.1,2.5,1.7,10.5
9,John Bagley\baglejo01,PG,22,CLE,68,3,14.6,2.4,5.5,0.432,0,0.2,0,2.4,5.3,0.448,0.432,0.9,1.2,0.762,0.3,1.2,1.4,2.5,0.8,0.1,1.7,1.1,5.7
10,James Bailey\baileja01,PF,25,TOT,75,39,23.5,5.1,10.3,0.497,0,0,0,5.1,10.3,0.498,0.497,3,4.3,0.702,2.3,4,6.3,0.9,0.6,0.8,2.6,3.6,13.3
10,James Bailey\baileja01,PF,25,NJN,6,0,8.3,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,0.3,0.3,1,0.5,0.5,1,0.3,0.2,0.2,1,2.5,3.3
10,James Bailey\baileja01,PF,25,HOU,69,39,24.9,5.4,11,0.497,0,0,0,5.4,10.9,0.498,0.497,3.2,4.6,0.7,2.4,4.3,6.8,0.9,0.6,0.9,2.8,3.7,14.1
11,Greg Ballard\ballagr01,SF,28,WSB,78,78,36.4,7.7,16.3,0.473,0.2,0.5,0.351,7.6,15.9,0.477,0.478,2.3,3,0.781,1.6,4.9,6.5,3.4,1.7,0.3,2,2.3,18
12,Gene Banks\banksge01,PF,23,SAS,81,81,33.6,6.2,11.3,0.55,0,0.1,0,6.2,11.3,0.553,0.55,2.4,3.4,0.705,2.7,4.8,7.6,3.4,1,0.3,2.1,2.8,14.9
13,Billy Ray Bates\batesbi01,SG,26,TOT,19,3,16,2.9,7.6,0.379,0.1,0.3,0.4,2.8,7.4,0.379,0.386,0.6,1.2,0.5,0.6,0.4,1,0.7,0.7,0.2,0.6,1,6.5
13,Billy Ray Bates\batesbi01,SG,26,WSB,15,3,18.5,3.5,8.6,0.411,0.1,0.3,0.4,3.4,8.3,0.411,0.419,0.7,1.3,0.5,0.7,0.5,1.2,0.9,0.9,0.2,0.8,1.2,7.9
13,Billy Ray Bates\batesbi01,SG,26,LAL,4,0,6.8,0.5,4,0.125,0,0,,0.5,4,0.125,0.125,0.3,0.5,0.5,0.3,0,0.3,0,0.3,0,0,0.3,1.3
14,Dave Batton\battoda01,C,26,WSB,54,5,10.3,1.6,3.5,0.445,0,0.1,0,1.6,3.5,0.452,0.445,0.1,0.3,0.471,0.8,1.4,2.2,0.5,0.3,0.2,0.5,1,3.3
15,Kent Benson\bensoke01,C,28,DET,21,15,28.5,4,8.7,0.467,0,0,0,4,8.6,0.47,0.467,1.8,2.4,0.76,2.5,4.9,7.4,2.3,0.7,0.8,1.7,2.9,9.9
16,Larry Bird*\birdla01,PF,26,BOS,79,79,37.7,9.5,18.7,0.504,0.3,1,0.286,9.2,17.8,0.516,0.512,4.4,5.3,0.84,2.4,8.6,11,5.8,1.9,0.9,3,2.5,23.6
17,Otis Birdsong\birdsot01,SG,27,NJN,62,54,30.4,6.9,13.5,0.511,0,0.1,0.333,6.8,13.4,0.512,0.512,1.3,2.3,0.566,0.9,1.6,2.4,3.9,1.4,0.3,1.8,2.5,15.1
18,Rolando Blackman\blackro01,SG,23,DAL,75,62,31.3,6.8,13.9,0.492,0,0.2,0.2,6.8,13.7,0.497,0.494,4,5.1,0.78,1.4,2.5,3.9,2.5,0.5,0.4,1.6,1.5,17.7
19,Charles Bradley\bradlch01,SG,23,BOS,51,5,10.4,1.4,3.5,0.392,0,0.1,0,1.4,3.4,0.399,0.392,0.9,1.8,0.511,0.6,0.9,1.5,0.5,0.6,0.5,0.8,1.6,3.6
20,Dudley Bradley\bradldu01,SG,25,CHI,58,11,11.8,1.4,2.7,0.516,0,0.1,0.2,1.4,2.7,0.526,0.519,0.6,0.8,0.8,0.5,1.3,1.8,1.8,0.8,0.2,1,1.6,3.5
21,Brad Branson\bransbr01,PF,24,IND,62,2,11,2.1,5,0.425,0,0,0,2.1,5,0.427,0.425,1.2,1.7,0.704,1.2,1.6,2.8,0.7,0.4,0.4,0.7,1.3,5.5
22,Mike Bratz\bratzmi01,PG,27,CHI,15,0,9.3,0.9,2.8,0.333,0.1,0.5,0.125,0.9,2.3,0.382,0.345,0.7,0.9,0.769,0.2,1.1,1.3,1.5,0.5,0,0.9,1.3,2.6
23,Ron Brewer\brewero01,SG,27,TOT,74,52,26.5,4.6,10.9,0.426,0.1,0.2,0.389,4.6,10.7,0.427,0.431,1.9,2.3,0.835,0.8,1.1,1.9,1.3,1.2,0.3,1.3,1.7,11.3
23,Ron Brewer\brewero01,SG,27,CLE,21,18,26.8,4.7,11.7,0.4,0,0.1,0,4.7,11.5,0.405,0.4,2.1,2.4,0.863,0.4,1.3,1.8,1.3,1,0.3,1.2,1.3,11.4
23,Ron Brewer\brewero01,SG,27,GSW,53,34,26.4,4.6,10.6,0.438,0.1,0.3,0.467,4.5,10.3,0.437,0.444,1.8,2.2,0.824,0.9,1.1,2,1.3,1.3,0.4,1.4,1.8,11.3
24,Junior Bridgeman\bridgju01,SF,29,MIL,70,5,26.5,6,12.2,0.492,0,0.2,0.077,6,12,0.498,0.492,2.3,2.8,0.837,0.6,2.9,3.5,3,0.6,0.1,1.7,2.2,14.4
25,Allan Bristow\bristal01,SF,31,DAL,37,0,10,1.2,2.7,0.444,0.2,0.4,0.462,1,2.3,0.442,0.475,0.3,0.4,0.714,0.6,0.9,1.6,1.9,0.2,0,0.8,1.2,2.8
26,Jim Brogan\brogaji01,SG,24,SDC,58,0,8,1.6,3.7,0.427,0.1,0.2,0.231,1.5,3.4,0.44,0.434,0.6,0.7,0.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,1.4,3.8
27,Michael Brooks\brookmi01,SF,24,SDC,82,26,30,4.9,10.1,0.484,0.1,0.2,0.333,4.8,9.9,0.487,0.487,2.4,3.4,0.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2
28,Fred Brown\brownfr01,PG,34,SEA,80,1,17.9,4.6,8.9,0.52,0.2,0.4,0.438,4.5,8.5,0.523,0.529,0.7,0.9,0.806,0.4,0.8,1.2,3,0.7,0.2,1.4,1.2,10.2
29,Rickey Brown\brownri01,C,24,TOT,76,7,13.8,2.2,4.6,0.479,0,0,0,2.2,4.6,0.483,0.479,0.9,1.4,0.619,1.2,2.3,3.5,0.3,0.2,0.3,1.1,2.3,5.3
29,Rickey Brown\brownri01,C,24,GSW,50,7,14.9,2.4,4.9,0.482,0,0,0,2.4,4.9,0.486,0.482,0.8,1.3,0.615,1.1,2.4,3.6,0.3,0.2,0.4,1.2,2.5,5.5
29,Rickey Brown\brownri01,C,24,ATL,26,0,11.7,1.9,4,0.471,0,0,0,1.9,4,0.476,0.471,1,1.5,0.625,1.3,2,3.4,0.3,0.2,0.2,0.8,1.8,4.7
30,Joe Bryant\bryanjo01,SF,28,HOU,81,56,25.4,4.2,9.5,0.448,0.1,0.4,0.222,4.1,9,0.459,0.453,1.4,2,0.703,1.1,2.3,3.4,2.3,1,0.4,2.2,3.2,10
31,Quinn Buckner\bucknqu01,SG,28,BOS,72,56,21.7,3.4,7.8,0.442,0,0.1,0,3.4,7.7,0.445,0.442,1,1.6,0.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
32,Don Buse\busedo01,PG,32,POR,41,1,15.7,1.8,4.4,0.396,0.2,0.9,0.257,1.5,3.6,0.429,0.42,1,1.1,0.891,0.5,0.9,1.3,2.8,1.1,0,0.6,1.5,4.7
33,Marty Byrnes\byrnema01,SF,26,IND,80,12,18,2,4.7,0.42,0.1,0.3,0.231,1.9,4.4,0.434,0.428,0.9,1.2,0.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9
34,Kenny Carr\carrke01,PF,27,POR,82,26,28.4,4.4,8.7,0.505,0,0.1,0.333,4.4,8.7,0.506,0.506,3.1,4.5,0.697,2.2,5,7.2,1.4,0.8,0.5,2.3,3.7,12
35,M.L. Carr\carrml01,SF,32,BOS,77,0,11.5,1.8,4.1,0.429,0,0.2,0.158,1.7,3.8,0.446,0.433,0.8,1.1,0.741,0.7,1.1,1.8,0.9,0.6,0.1,1,1.8,4.3
36,Joe Barry Carroll\carrojo01,C,24,GSW,79,79,37.8,9.9,19.4,0.513,0,0,0,9.9,19.3,0.514,0.513,4.3,5.9,0.719,2.8,5.9,8.7,2.1,1.4,2,3.6,3.3,24.1
37,Butch Carter\cartebu01,SG,24,IND,81,28,21.2,4.4,8.7,0.501,0.2,0.6,0.333,4.2,8.1,0.515,0.513,1.5,1.9,0.805,0.8,1.1,1.9,2.4,1,0.2,1.5,2.6,10.5
38,Bill Cartwright\cartwbi01,C,25,NYK,82,82,30.1,5.5,9.8,0.566,0,0,,5.5,9.8,0.566,0.566,4.6,6.2,0.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7
39,Harvey Catchings\catchha01,C,31,MIL,74,33,21,1.2,2.7,0.457,0,0,,1.2,2.7,0.457,0.457,0.8,1.2,0.674,1.8,3.7,5.5,1,0.4,2,1.1,3,3.3
40,Tom Chambers\chambto01,PF,23,SDC,79,79,33.7,6.6,13.9,0.472,0,0.1,0,6.6,13.8,0.476,0.472,4.5,6.2,0.723,2.8,3.8,6.6,2.4,1,0.7,3,4.2,17.6
41,Maurice Cheeks*\cheekma01,PG,26,PHI,79,79,31.2,5.1,9.4,0.542,0,0.1,0.167,5.1,9.4,0.545,0.543,2.3,3,0.754,0.7,2,2.6,6.9,2.3,0.4,2.3,2.3,12.5
42,Don Collins\collido02,SF,24,WSB,65,21,24.2,5.1,9.8,0.523,0,0.1,0,5.1,9.7,0.528,0.523,1.6,2.1,0.743,1.8,1.4,3.2,2,1.3,0.5,2.2,2.6,11.8
43,Lester Conner\connele01,PG,23,GSW,75,10,18.9,1.9,4,0.479,0,0.1,0,1.9,4,0.485,0.479,1.1,1.5,0.699,0.9,2,2.9,3.4,1.5,0.1,1.3,1.9,4.9
44,Darwin Cook\cookda01,PG,24,NJN,82,47,32,5.4,12,0.449,0.1,0.5,0.211,5.3,11.6,0.459,0.453,2.3,3,0.769,0.9,2,2.9,5.5,2.4,0.6,2.9,2.6,13.2
45,Jeff Cook\cookje01,PF,26,TOT,75,22,17.8,2,4.1,0.487,0,0,0,2,4,0.492,0.487,1.1,1.4,0.76,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5
45,Jeff Cook\cookje01,PF,26,PHO,45,2,12.2,1.4,3.2,0.43,0,0,0,1.4,3.1,0.436,0.43,0.9,1.2,0.759,1,1.9,2.9,1.3,0.3,0.3,1.2,2,3.6
45,Jeff Cook\cookje01,PF,26,CLE,30,20,26.1,2.9,5.4,0.537,0,0,0,2.9,5.4,0.54,0.537,1.3,1.7,0.76,2.5,4.4,6.9,1.5,0.9,0.6,1.6,3.1,7.1
46,Joe Cooper\coopejo01,C,25,TOT,20,4,16.7,1.9,3.6,0.514,0,0,,1.9,3.6,0.514,0.514,0.8,1.5,0.552,2.1,2.2,4.3,0.9,0.5,1,1.6,2.5,4.5
46,Joe Cooper\coopejo01,C,25,LAL,2,0,5.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,1,0,1,0,0.5,0.5,1.5,1.5,1
46,Joe Cooper\coopejo01,C,25,WSB,5,0,9.4,1,1.8,0.556,0,0,,1,1.8,0.556,0.556,1,1.8,0.556,0.8,1.8,2.6,0.4,0,0,1.2,1.4,3
46,Joe Cooper\coopejo01,C,25,SDC,13,4,21.2,2.4,4.5,0.525,0,0,,2.4,4.5,0.525,0.525,0.8,1.5,0.55,2.8,2.7,5.5,1.2,0.6,1.5,1.8,3,5.6
47,Michael Cooper\coopemi01,SG,26,LAL,82,3,26.2,3.2,6.1,0.535,0.1,0.3,0.238,3.2,5.8,0.548,0.54,1.2,1.6,0.785,1,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8
48,Wayne Cooper\coopewa01,C,26,POR,80,60,26.2,4,9,0.443,0,0.1,0,4,9,0.446,0.443,1.7,2.5,0.685,2.7,5,7.6,1.5,0.3,1.7,2,4,9.7
49,Dave Corzine\corzida01,C,26,CHI,82,71,30.4,5.6,11.2,0.497,0,0,0,5.6,11.2,0.498,0.497,2.8,3.9,0.72,3,5.8,8.7,1.9,0.6,1.3,2.8,3,14
50,Dave Cowens*\cowenda01,PF,34,MIL,40,34,25.4,3.4,7.7,0.444,0,0.1,0,3.4,7.6,0.447,0.444,1.3,1.6,0.825,1.8,5,6.9,2.1,0.8,0.4,1.1,3.4,8.1
51,Chubby Cox\coxch01,SG,27,WSB,7,0,11.1,1.9,5.3,0.351,0,0.3,0,1.9,5,0.371,0.351,0.4,0.9,0.5,1,0.4,1.4,0.9,0,0.1,1.3,2.3,4.1
52,Charlie Criss\crissch01,PG,34,MIL,66,0,14,2.6,5.7,0.451,0.1,0.5,0.194,2.5,5.2,0.474,0.459,1,1.2,0.895,0.2,1,1.2,1.9,0.4,0,0.7,0.7,6.2
53,Geoff Crompton\crompge01,C,27,SAS,14,0,10.6,1,2.4,0.412,0,0,,1,2.4,0.412,0.412,0.2,0.4,0.6,1.3,2.1,3.4,0.5,0.2,0.4,0.4,1.8,2.2
54,Pat Cummings\cummipa01,C,26,DAL,81,71,28.6,5.3,10.8,0.493,0,0,0,5.3,10.8,0.494,0.493,1.8,2.4,0.755,2.8,5.5,8.2,1.8,0.7,0.4,2,3.7,12.5
55,Terry Cummings\cummite01,PF,21,SDC,70,69,36.2,9.8,18.7,0.523,0,0,0,9.8,18.7,0.523,0.523,4.2,5.9,0.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7
56,Earl Cureton\curetea01,C,25,PHI,73,3,13.5,1.5,3.5,0.419,0,0,,1.5,3.5,0.419,0.419,0.5,0.9,0.493,1.2,2.5,3.7,0.6,0.5,0.3,1,2,3.4
57,Quintin Dailey\dailequ01,SG,22,CHI,76,32,27.4,6.2,13.3,0.466,0.1,0.3,0.2,6.1,12.9,0.473,0.469,2.7,3.7,0.73,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1
58,Adrian Dantley*\dantlad01,SF,27,UTA,22,22,40.3,10.6,18.3,0.58,0,0,,10.6,18.3,0.58,0.58,9.5,11.3,0.847,2.6,3.7,6.4,4.8,0.9,0,3.7,2.8,30.7
59,Brad Davis\davisbr01,PG,27,DAL,79,78,29.4,4.5,7.9,0.572,0.1,0.5,0.256,4.4,7.4,0.595,0.58,2.4,2.8,0.845,0.4,2.1,2.5,7.2,1,0.1,1.8,2.2,11.6
60,Charles Davis\davisch02,SF,24,WSB,74,10,15.7,3.4,7.2,0.47,0,0.1,0.2,3.4,7.1,0.475,0.472,0.8,1.2,0.629,1.1,1.8,2.9,1,0.4,0.3,1.2,1.6,7.6
61,Johnny Davis\davisjo01,SG,27,ATL,53,33,27.6,4.9,10.7,0.455,0.1,0.3,0.278,4.8,10.4,0.461,0.459,3.1,3.9,0.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9
62,Mike Davis\davismi03,PF,26,NYK,8,0,3.5,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0.8,1.3,0.6,0.4,0.9,1.3,0,0,0.5,0,0.5,1.8
63,Walter Davis\daviswa03,SG,28,PHO,80,79,31.1,8.3,16.1,0.516,0.1,0.3,0.304,8.2,15.8,0.52,0.519,2.3,2.8,0.818,0.8,1.7,2.5,5,1.5,0.2,2.4,2.3,19
64,Darryl Dawkins\dawkida01,C,26,NJN,81,81,25.8,5,8.3,0.599,0,0,,5,8.3,0.599,0.599,2,3.2,0.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12
65,Kenny Dennard\dennake01,PF,24,KCK,22,0,10.2,0.5,1.5,0.324,0,0,,0.5,1.5,0.324,0.324,0.3,0.4,0.667,0.9,1.5,2.4,0.3,0.7,0,0.2,1.2,1.3
66,Coby Dietrick\dietrco01,C,34,SAS,8,0,4.3,0.1,0.6,0.2,0,0,,0.1,0.6,0.2,0.2,0,0.3,0,0.3,0.8,1,0.8,0.1,0,0.1,0.8,0.3
67,James Donaldson\donalja01,C,25,SEA,82,11,21.8,3.5,6,0.583,0,0,,3.5,6,0.583,0.583,1.8,2.7,0.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9
68,John Douglas\dougljo01,SG,26,SDC,3,1,4,0.3,2,0.167,0.3,0.7,0.5,0,1.3,0,0.25,0.7,0.7,1,0,0.3,0.3,0.3,0,0,0,0,1.7
69,Leon Douglas\douglle01,C,28,KCK,5,0,9.2,0.4,0.6,0.667,0,0,,0.4,0.6,0.667,0.667,0,0.4,0,0.6,0.8,1.4,0,0,0.6,0.2,2.6,0.8
70,John Drew\drewjo01,SF,28,UTA,44,33,27.4,7.2,15.3,0.474,0,0.1,0,7.2,15.1,0.477,0.474,6.7,8.9,0.755,2.2,3.1,5.3,2.2,0.8,0.2,3.1,3.5,21.2
71,Larry Drew\drewla01,PG,24,KCK,75,74,35.9,8,16.2,0.492,0,0.2,0.125,8,16,0.497,0.493,4.1,5,0.82,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
72,Terry Duerod\duerote01,SG,26,GSW,5,0,9.8,1.8,3.8,0.474,0,0,,1.8,3.8,0.474,0.474,0,0,,0,0.6,0.6,1,0.4,0.2,1.8,1,3.6
73,Mike Dunleavy\dunlemi01,PG,28,SAS,79,9,20.5,2.7,6.5,0.418,0.8,2.5,0.345,1.8,4,0.462,0.483,1.5,1.9,0.779,0.2,1.5,1.7,5.5,0.9,0.1,2,2.7,7.8
74,T.R. Dunn\dunntr01,SG,27,DEN,82,80,32.2,3.1,6.4,0.482,0,0,0,3.1,6.4,0.483,0.482,1.5,2,0.73,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6
75,John Duren\durenjo01,PG,24,IND,82,24,17.5,2,4.4,0.453,0,0.2,0,2,4.2,0.47,0.453,0.5,0.7,0.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
76,Mark Eaton\eatonma01,C,26,UTA,81,32,18.9,1.8,4.4,0.414,0,0,0,1.8,4.3,0.415,0.414,0.7,1.1,0.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3
77,Jerry Eaves\eavesje01,PG,23,UTA,82,7,19.4,3.4,7,0.487,0,0.1,0.125,3.4,6.9,0.492,0.488,2.4,3,0.81,0.4,1.1,1.5,2.6,0.6,0,1.9,1.4,9.3
78,Keith Edmonson\edmonke01,SG,22,ATL,32,2,9.7,1.5,4.3,0.345,0,0.1,0,1.5,4.3,0.35,0.345,0.5,0.8,0.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,1.3,3.5
79,Franklin Edwards\edwarfr01,PG,23,PHI,81,3,15.6,2.8,6,0.472,0,0.1,0,2.8,5.9,0.48,0.472,1.1,1.4,0.761,0.3,0.8,1,2.7,1,0.1,1.4,1.5,6.7
80,James Edwards\edwarja01,C,27,TOT,31,9,21.5,4.1,8.5,0.487,0,0,,4.1,8.5,0.487,0.487,2.2,3.5,0.639,1.8,3.2,5,1.3,0.4,0.6,1.6,3.5,10.5
80,James Edwards\edwarja01,C,27,CLE,15,8,25.5,4.9,10,0.487,0,0,,4.9,10,0.487,0.487,2.5,4.1,0.623,2.5,3.9,6.4,0.9,0.5,0.9,2,4.1,12.3
80,James Edwards\edwarja01,C,27,PHO,16,1,17.8,3.4,7.1,0.487,0,0,,3.4,7.1,0.487,0.487,1.9,2.9,0.66,1.2,2.5,3.7,1.7,0.3,0.3,1.2,3.1,8.8
81,Len Elmore\elmorle01,C,30,NJN,74,0,13.2,1.3,3.3,0.398,0,0,0,1.3,3.3,0.399,0.398,0.7,1.1,0.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,1.7,3.4
